objid,ra,dec,class
1237655497594896645,213.24954,-3.1310495,1
1237651821634125959,212.47535,3.785119,0
1237648721218568364,152.19552,-0.02576437,1
1237661950805016745,216.77002,11.407055,0
1237662636912935108,241.40307,8.2248661,0
1237661949722361910,195.88122,12.115847,1
1237658493872570581,139.83963,8.0917716,0
1237662503217856936,233.96254,37.39042,1
1237668573081436186,254.01352,12.25348,2
1237648720688644261,168.12971,-0.42618324,0
1237661816561402511,195.23158,12.000337,2
1237655693011517844,216.55723,-1.6282369,1
1237661064406695946,127.734,6.40357,0
1237654601029320806,156.40083,4.0210067,1
1237648702983111125,221.35582,-1.2473339,1
1237654605321535616,150.45511,4.1200469,1
1237678620081979499,313.73488,2.4989111,2
1237660613436309523,168.75723,9.160878,2
1237661081588269473,47.877756,40.559734,2
1237650797293404284,145.39045,0.9578064,1
1237679437736312922,24.781801,-8.233775,2
1237670451058311422,134.69825,15.981577,0
1237662474226827344,234.39639,37.897714,1
1237654670272757915,150.69248,0.0067414224,1
1237660412645474886,127.76618,5.7305198,0
1237648720701227026,196.78212,-0.42858164,0
1237661068700091005,124.33429,6.7196623,1
1237678619008238533,313.86734,1.712717,2
1237655498134847663,220.29587,-2.6272731,1
1237661068164399591,127.05613,6.890637,0
1237673700205199519,37.43244,-8.835216,0
1237667783884407154,127.60996,13.548598,0
1237648720678682916,145.39427,-0.55765535,1
1237648702983241824,221.75806,-1.096438,1
1237661949721968704,194.92834,12.220167,0
1237680070711902241,19.03755,24.567907,2
1237658204493709729,131.82799,35.360663,0
1237660669813522784,145.02242,9.2354908,0
1237655691942429501,227.13029,-2.1569824,0
1237658493885087757,168.60253,10.481033,2
1237654400228327569,176.61851,65.231636,0
1237662199893262554,225.64686,10.035925,0
1237655499207934138,218.76717,-1.7551137,1
1237651801771540642,151.30643,0.56118372,1
1237655499208392879,219.80888,-1.7673353,1
1237661065481945442,131.07634,7.796,0
1237654880747848027,239.71914,3.2119275,0
1237648721753735313,148.2522,0.24086148,1
1237654604787286216,156.46694,3.8506238,1
1237662503217135790,232.18171,38.261215,1
1237655495983497483,212.4596,-1.3112823,0
1237655691939479814,220.46619,-2.4016344,1
1237655691403198689,221.79838,-2.6791952,1
1237662503754793128,234.32966,37.713161,1
1237654604249497852,154.4641,3.2917586,1
1237655693012238599,218.18988,-1.5977334,1
1237657611802771578,178.79285,57.349192,0
1237665097918578765,124.54588,19.013248,0
1237648721754521762,150.06963,0.27563601,1
1237654601029845177,157.64677,4.1504402,1
1237671267107537760,190.67867,0.59226643,0
1237655495983169588,211.73001,-1.285963,0
1237661817097879702,194.22464,12.346702,1
1237662498392309811,231.16272,40.631453,0
1237655499207475472,217.7579,-1.7172197,1
1237651801771934040,152.24974,0.58966792,1
1237661082662600784,49.812937,40.509116,2
1237667783882899857,124.22952,12.441462,0
1237663548509847569,117.3116,47.484466,0
1237658303281692674,171.54283,59.213522,2
1237661068700353122,124.96591,6.8983843,1
1237658200733516154,124.59708,30.77721,0
1237662238026105135,237.51964,6.3512044,0
1237666210339029262,312.51836,2.6301937,2
1237655498668966537,214.00847,-2.284666,1
1237651823251226763,227.34578,4.139868,0
1237662474762715261,232.26531,39.534533,1
1237648721216602444,147.70202,-0.0049211228,0
1237661949742023117,241.21618,6.9155843,0
1237655108374233100,168.27076,58.938705,2
1237662200423776258,210.91719,12.212206,0
1237651800696815647,149.0197,-0.23986022,1
1237655499209310435,221.91649,-1.7494215,1
1237651752385052808,146.52027,0.87187462,1
1237648704051216464,208.60515,-0.23279563,0
1237661068168527901,136.33213,8.8214782,0
1237660670348689833,140.93426,9.2585856,0
1237661417675292707,211.81106,54.682444,0
1237654605324026046,156.1675,4.3512582,1
1237667782271959550,123.98435,11.002999,0
1237657627902542018,135.00568,38.623676,0
1237661211511750784,228.26166,40.960221,1
1237654400237174996,221.1498,60.725005,0
1237659161735921859,236.18747,43.55914,0
1237661416067760228,221.26196,50.403258,0
1237662473152561312,232.48809,38.023391,1
1237661949195255864,218.5809,10.029137,0
1237661068162368156,122.46811,5.9302723,1
1237655498669228291,214.57509,-2.2878112,2
1237661065485549794,139.29369,9.2166038,0
1237650795683447045,146.90232,-0.31366176,1
1237654601564225845,151.94705,4.2624792,2
1237670450522358603,136.87878,16.27487,0
1237662473152299118,231.82113,38.285688,2
1237651800161517726,152.68095,-0.63778506,1
1237661065481355838,129.66925,7.5529684,0
1237659162275151881,241.8154,40.207727,0
1237662224608788649,197.9909,38.860141,0
1237654399160942712,209.34753,62.467495,0
1237654600491139223,153.38426,3.470119,1
1237648721231937747,182.82419,-0.03678346,0
1237655742409933056,228.73685,4.3672599,0
1237660615046463619,167.63059,10.240673,2
1237658493348806834,169.97864,10.199153,0
1237667782277988850,137.45719,15.255939,0
1237654399700762888,222.46623,59.812517,0
1237648720141812196,145.2669,-0.95732134,1
1237660615047381137,169.83841,10.491877,2
1237662199899292081,239.38056,7.7834055,0
1237648703503794439,184.37438,-0.7876684,0
1237655498133930144,218.18973,-2.6847341,1
1237670964848623703,140.07842,14.056964,0
1237648704582778918,196.39766,0.16107648,0
1237651800696946939,149.37758,-0.31898332,1
1237661068175081545,151.35211,11.452075,0
1237667537995235777,122.5184,12.167871,0
1237662199362748792,240.06356,7.3593602,0
1237654602639933667,156.41017,5.2863477,1
1237648721215750297,145.74475,-0.07635172,1
1237661418749034713,212.25928,55.299708,0
1237661386538811637,236.02492,44.076664,0
1237660670344036650,130.41213,7.462984,0
1237661818176864357,206.61789,12.518628,0
1237662474226696406,234.07551,38.073844,1
1237668571470758062,253.41728,11.180554,2
1237665127988265070,136.42973,24.474862,0
1237651801771671738,151.58018,0.61567676,1
1237654609606672531,193.43913,64.443701,0
1237661065480503696,127.87639,7.0998656,0
1237661353243050204,180.32585,57.621162,0
1237660670350000342,143.97859,9.5754905,0
1237670960013508778,38.921103,25.851636,0
1237668571470561714,252.97359,11.273251,2
1237658297921962282,155.24436,5.3823258,1
1237657612876316690,177.66315,58.049791,0
1237655693013877078,221.89948,-1.4622078,1
1237667731805110722,122.37742,11.607665,0
1237654602638950539,154.18071,5.1544739,1
1237655693011648965,216.86871,-1.6561266,2
1237661416603058324,216.4504,52.509497,0
1237654601029779486,157.48754,4.1722626,0
1237661068164334262,127.00217,6.8042432,0
1237661815488512187,197.15623,11.17158,1
1237654880747192851,238.1855,3.2688931,0
1237653663647924379,149.35654,1.0035114,1
1237664834855960900,134.97716,24.951966,0
1237651799621828772,146.23485,-1.1527694,1
1237655692475891731,219.33712,-2.0351295,1
1237667733952790708,139.16419,15.01726,0
1237662503754596591,233.87349,37.961523,1
1237661465984041140,230.92013,38.68317,1
1237661068701008270,126.37321,7.139913,1
1237657873259692259,153.07183,44.591458,0
1237654604787941683,158.0349,4.0325056,1
1237654600490156187,151.1905,3.3310796,1
1237661385994535033,213.92954,52.849168,0
1237662473689039471,231.8437,38.720669,1
1237661065482273005,131.80811,7.9028561,0
1237667781202280519,133.1171,13.192524,0
1237667731267649862,121.20014,10.624453,0
1237666215688536128,19.614545,32.555535,2
1237651801235718297,153.74107,0.12893356,1
1237662199351672925,214.76946,11.051727,0
1237678806383198507,20.352641,33.112724,0
1237655691402084535,219.20446,-2.8178461,0
1237651737930564220,239.76277,2.6028243,0
1237655499206033592,214.44791,-1.7597967,1
1237661949185753682,196.55859,11.74234,1
1237648675034759301,165.67963,0.78908754,0
1237661950804230157,214.82092,11.563241,0
1237655498669883448,216.08877,-2.2404019,2
1237663915724374090,113.44187,42.313444,0
1237667782807453874,120.74503,10.417499,0
1237650795145920729,145.37814,-0.67431767,1
1237657628429386472,115.15479,23.160198,0
1237651800162500708,154.8428,-0.64823566,1
1237658302739251289,150.22911,54.195637,0
1237654600493760735,159.40012,3.8097804,0
1237661417134162085,194.83762,56.856655,0
1237667731268763869,123.73911,11.515214,0
1237661465982795957,227.87403,40.102715,1
1237650795146182725,146.00779,-0.64227163,1
1237661354315677731,175.34046,58.164318,0
1237660670888509606,147.753,10.5127,0
1237670457504498121,40.200933,27.64393,0
1237651822172635386,216.32985,3.9071752,0
1237648720695722149,184.25627,-0.49955023,0
1237658203961229349,142.70114,40.746485,0
1237658492811870335,169.96969,9.724586,2
1237655691938562523,218.39092,-2.3004985,1
1237655108911104013,167.98685,59.34204,2
1237670960555819482,45.490584,36.930122,0
1237658493885350039,169.2819,10.476011,2
1237661386535534667,227.16291,48.567055,0
1237648721766973462,178.51726,0.23874419,0
1237655109447843861,167.20717,59.651473,2
1237650795683971340,148.12516,-0.41786911,1
1237655692475367834,218.2169,-2.0448991,1
1237662264863359262,237.25483,7.2132404,0
1237661081588335641,48.060439,40.469498,2
1237658297921896725,155.05133,5.3697451,0
1237654604784271565,149.58055,3.541701,1
1237667537458823639,123.67838,12.373317,0
1237654600492122282,155.69794,3.6035065,1
1237657874328125466,138.2934,39.382738,0
1237659162807238818,230.86561,47.774175,0
1237661064405975496,126.13384,6.0663431,1
1237657610728898725,178.23289,56.375567,0
1237655693014073809,222.34735,-1.5592642,1
1237662504291205285,233.70474,38.664992,0
1237654606396195008,152.5163,4.9479531,2
1237668705693467044,263.6643,7.488498,1
1237659163345355007,234.50127,46.248699,0
1237661065487384794,143.43376,9.7108545,0
1237667783883292950,125.07118,12.76584,0
1237654606939291733,166.86351,5.8441463,0
1237651752387543164,152.15599,0.99030759,1
1237661064941273741,122.59448,5.8139488,1
1237659162807435532,231.49795,47.412435,0
1237655499213243041,230.8919,-1.3820411,0
1237680314448216442,18.564273,31.32189,0
1237661816562450494,197.58897,11.911333,1
1237655494910345491,213.86216,-2.0932991,1
1237662636376195282,241.47666,7.7727231,0
1237654610681200763,197.77821,65.037757,0
1237648721222434882,161.05551,-0.05686511,0
1237655499746181343,221.8734,-1.2959934,1
1237654400777584830,233.74825,56.167102,0
1237654669737066627,153.31293,-0.4099083,1
1237648721216733267,148.05021,-0.08627381,1
1237662473689497705,233.08714,38.241949,1
1237661388142739720,217.71555,53.802417,0
1237658297923404365,158.52801,5.4912081,0
1237661065478013237,122.20293,6.1871261,1
1237674285394035817,82.792192,0.693871,0
1237660240312926540,48.237958,-0.3244,0
1237658203961688473,143.84718,41.255195,0
1237658491737800727,169.17076,8.895714,2
1237648722827477226,148.34836,1.0864122,1
1237664285097591168,131.74576,8.1802894,1
1237648722298994797,167.54035,0.65890364,0
1237660615583727638,168.57634,10.684388,2
1237674602141122578,209.88223,0.9167616,0
1237655109448630293,170.7611,60.116462,2
1237658205567320211,131.02914,35.877734,0
1237648720143122591,148.36573,-1.0232385,1
1237668705688617433,253.4462,12.287053,2
1237651066813088002,167.56151,64.341744,0
1237654601563701267,150.64132,4.1451793,0
1237651497368093335,117.84315,45.392847,0
1237655498670997882,218.70433,-2.2498589,1
1237666210875768955,312.40643,3.0741016,2
1237654605860896914,156.11975,4.6797535,1
1237654602103324780,156.93796,5.0135788,1
1237654670810218860,152.0823,0.45194832,1
1237655691400053017,214.6629,-2.8667291,1
1237661066020847843,135.6728,8.9791042,0
1237654606397112537,154.65941,4.990284,1
1237655498134126800,218.60188,-2.5220847,1
1237655498134716642,219.95544,-2.505134,1
1237651801769902260,147.49091,0.53099268,1
1237661816025186517,196.72972,11.560117,1
1237662238028595989,243.26289,5.6794032,0
1237654881273708704,214.52925,5.0752985,0
1237666214074515491,19.847485,24.694582,2
1237662531140649014,216.06741,13.779673,0
1237661068163547751,125.16027,6.5540859,1
1237668348139929669,224.01593,12.61405,0
1237648722290933840,149.12164,0.70892345,1
1237661063879196931,149.20804,9.1958267,0
1237654670809301140,149.89462,0.47944441,1
1237660670342463802,126.82105,6.6820558,1
1237662530605154398,219.19806,13.000693,0
1237661388146213005,228.70673,49.619287,0
1237658205572759693,144.36332,42.862103,0
1237671957513830524,200.59273,12.347824,0
1237654881272398033,211.58894,5.2163774,0
1237662504291139606,233.43872,38.791139,1
1237655742405869765,219.52531,4.9822418,0
1237667781203656807,136.30537,14.044552,0
1237661064406368313,127.02613,6.2088209,1
1237674602680090658,214.0511,-1.4695167,1
1237666210339029159,312.39179,2.4847769,2
1237660613973180470,168.83576,9.459342,2
1237654880199376922,213.19898,4.3600672,0
1237654949446484156,227.56021,60.906579,0
1237651799622811803,148.43988,-1.070231,1
1237648720173138000,216.87916,-0.90598705,0
1237662238565138840,242.55494,6.2103432,0
1237674655290228907,217.01118,-2.4897546,1
1237648721215815939,145.99396,-0.13584762,1
1237671939260416163,227.27058,56.797444,0
1237661066018619895,130.55597,8.0969895,1
1237661815487135833,193.94699,11.267059,2
1237654670272299194,149.64389,0.06890242,1
1237648704044466465,193.17312,-0.34460742,0
1237655498133602559,217.44377,-2.5549805,1
1237661064404402931,122.72752,5.292598,1
1237654605324026054,156.18233,4.33955,1
1237662473152233724,231.73901,38.316426,1
1237661066016653898,126.06231,7.1685946,1
1237661064942125776,124.52502,6.1675834,1
1237658492274606090,169.00156,9.398305,2
1237654342790152220,209.09099,62.179854,0
1237658203960508431,140.72082,39.953319,0
1237655497599287579,223.30296,-2.8219344,1
1237670457510985892,49.342779,40.35912,2
1237655497595093287,213.71963,-3.1163422,1
1237650796756664521,145.73267,0.53403606,1
1237651801770229999,148.34105,0.52984944,1
1237654605324484936,157.2724,4.2488894,1
1237666214075039803,19.925272,25.901289,2
1237654398620794922,192.98131,64.094113,0
1237654604247859271,150.65568,3.2237698,0
1237661818172407818,196.09787,13.229422,2
1237680313911869615,19.851448,30.639001,2
1237671941407834343,225.22117,58.096226,0
1237651066813677804,170.87665,64.68456,0
1237661064941994642,124.23981,6.0782521,0
1237655691402543323,220.23881,-2.7296171,1
1237667783346749880,125.98865,12.635601,0
1237661818171556007,194.18067,13.29339,1
1237651822720319711,240.91978,2.8998472,0
1237657874329960602,143.04768,41.694138,0
1237671260656370614,121.35611,7.346485,0
1237653663647989824,149.51562,1.0166532,1
1237654601563373708,149.88466,4.1526493,1
1237661064409645547,134.47884,7.5546743,1
1237648720681500944,151.83273,-0.53974128,1
1237668706224898478,252.34656,13.081415,2
1237667731810484252,134.30072,15.487597,0
1237661065489482052,148.29849,10.44257,0
1237663786877715401,114.25549,44.0104,0
1237661068174753798,150.52892,11.388772,0
1237660413184704795,133.10968,7.0509635,0
1237671940871618751,227.66075,58.684833,0
1237654602105028755,160.84119,4.9890562,0
1237654600491532372,154.25965,3.6460026,1
1237651066277069056,172.4972,64.340771,0
1237651752386756789,150.42172,0.96598983,1
1237650795146576030,146.85983,-0.80890165,1
1237654604788007067,158.08803,3.9347156,1
1237661388149883128,238.00774,44.28096,0
1237654670810218743,151.96976,0.5049178,1
1237650795146379447,146.44831,-0.71339967,1
1237657610729095385,179.258,56.36248,0
1237661816561860646,196.23381,11.925874,1
1237668704614679301,252.73462,11.708999,2
1237658302207557660,170.39968,58.152465,2
1237661950795186386,193.72356,13.181981,1
1237662504827289669,231.93952,39.944596,1
1237667733953315095,140.38028,15.41101,0
1237655470211924324,233.98815,2.5579359,0
1237674655827427406,217.82707,-2.6812876,1
1237662198817751267,221.49277,9.7436999,0
1237661811194069006,168.58948,10.778134,2
1237655499214029170,232.75835,-1.2990147,0
1237668734679253533,261.71013,43.464558,1
1237661948649472067,197.78632,11.306098,0
1237666214074646648,19.849042,25.034864,2
1237661817097748644,193.94821,12.455471,1
1237662635838997220,240.75259,7.6086648,0
1237661063869825461,127.89584,5.9084752,0
1237662198813032480,210.55414,10.946633,0
1237680316059353374,20.236887,32.378249,2
1237654602102997121,156.19813,4.8252296,1
1237664668434235862,152.62934,35.194571,0
1237670459655586489,43.112712,35.713524,0
1237654604788334717,158.81078,4.0459817,1
1237670450517508477,125.95773,12.892084,0
1237654608530702355,181.44595,63.837864,0
1237659163343716445,230.1206,48.579854,0
1237651800697471092,150.51385,-0.21379652,1
1237657873791975468,140.52556,39.95218,0
1237674649391857829,180.05873,-0.77742639,0
1237654605860110555,154.42719,4.6471684,1
1237653663647924369,149.33862,1.0036655,1
1237654600489697650,150.21211,3.4040196,2
1237661064943763904,128.24679,6.8055636,1
1237667735026598077,139.05181,16.020506,0
1237666209802092921,312.13416,2.2192282,2
1237655693012566225,218.91788,-1.4922887,1
1237654604249628827,154.71121,3.4468464,1
1237661950800232581,205.57599,12.358959,0
1237668571470561743,253.00222,11.318423,2
1237668705156268879,262.73163,7.490102,2
1237660413725049052,140.95863,8.2946939,0
1237668330963403312,240.91152,9.0380094,0
1237657627902410927,134.8997,38.452448,0
1237655499213111705,230.64498,-1.5263395,0
1237654668662472857,151.44636,-1.1805702,1
1237655693013745935,221.60564,-1.3884605,1
1237664285095297379,126.50573,7.0668009,1
1237661417132785871,189.15841,57.100749,0
1237662637443973166,228.20539,11.324818,0
1237680311236296831,19.196949,31.908135,2
1237658192688250966,133.01666,37.018382,0
1237654601564422362,152.35919,4.3362063,1
1237654604254806185,166.58808,3.7285949,0
1237671125368832221,129.41678,10.983942,0
1237661068164333829,126.86599,6.8352132,1
1237654606395605150,151.12014,4.8014869,1
1237655498132029724,213.92432,-2.6549046,1
1237661465985089798,233.46875,37.304293,1
1237670965917974846,129.94962,12.35601,0
1237657773925073275,120.89018,28.245475,0
1237666211950166031,314.07714,2.9835766,2
1237654604249497903,154.38668,3.2872097,1
1237655499212063225,228.26475,-1.4056334,0
1237661465985155450,233.56996,37.235808,1
1237651249896096090,220.91965,58.948138,0
1237661949721772048,194.46842,12.263399,1
1237655499206099110,214.52682,-1.8198025,1
1237654601563373860,149.92367,4.265077,1
1237655499208851703,220.94058,-1.7657863,1
1237654601566322964,156.66435,4.4256885,1
1237654601026896057,150.85876,3.8264475,1
1237654602102407465,154.93171,4.9407724,0
1237648703520703419,223.0469,-0.72283877,1
1237674601606873358,214.49816,-2.9694499,1
1237655108374822977,170.93836,59.281015,2
1237655498134913239,220.45876,-2.4808855,1
1237661816561336440,195.02845,11.939854,1
1237654604786303156,154.24263,3.8100126,1
1237648721218240683,151.49527,-0.02800886,1
1237648721219158138,153.4968,-0.06092959,1
1237668705152074437,254.05728,11.574187,2
1237657773930446936,131.608,36.522493,0
1237661353241149568,172.31119,56.891344,0
1237660241925308604,52.356549,0.99151,0
1237648720689823949,170.84198,-0.46440033,0
1237654600496906376,166.59151,3.9630888,0
1237668706230273427,263.7243,7.941242,2
1237662503753744631,231.83928,39.02515,1
1237659161200689929,239.64238,40.768666,0
1237654950520553570,229.53392,61.017807,0
1237662473688645830,230.97497,39.279708,1
1237661387600494680,196.73696,57.34056,0
1237654400774439079,222.91021,60.623748,0
1237655499742642458,213.76207,-1.5444607,1
1237662200438587907,245.04201,7.3054242,0
1237662239102796214,244.36463,6.3317043,0
1237655693011583189,216.63567,-1.5886711,1
1237655692477858068,223.87306,-1.9233557,0
1237662503754858514,234.45358,37.622963,2
1237660669809001002,134.60319,7.638449,1
1237661418752311329,223.6011,51.966901,0
1237654880201408786,217.88231,4.0591599,0
1237661816023744732,193.32935,11.548652,1
1237661064945074455,131.21898,7.3059007,1
1237654604787286220,156.47595,3.8254664,1
1237655693014008204,222.27617,-1.3640573,1
1237661064944158090,129.13773,7.0507227,0
1237662637984579943,236.77765,10.128254,0
1237667782271500546,122.97646,10.561333,0
1237654610681462847,199.16877,64.780986,0
1237661871338094594,210.25677,40.908822,0
1237651752921596052,145.7134,1.167356,1
1237655108911104030,168.05523,59.421854,2
1237659162806845668,229.88634,48.230536,0
1237651800160534623,150.34954,-0.72068685,1
1237654602100375585,150.18837,4.7343227,1
1237662302986895778,251.61948,28.514474,0
1237654605860372675,154.90928,4.6936302,1
1237666214074974390,19.890358,25.722632,2
1237658200739938431,138.77365,39.781928,0
1237654602107846670,167.29311,5.3469113,0
1237651799622746245,148.31755,-1.0505461,1
1237651821634519194,213.42101,3.7594661,0
1237654604248907962,153.03236,3.270786,0
1237661949733044272,220.68746,10.130968,0
1237658302743969830,168.1984,58.265288,2
1237666090056941654,19.326191,26.771726,2
1237661818172342415,196.02171,13.289463,0
1237665097385705752,133.52735,22.88547,0
1237654670810546312,152.82447,0.44239733,1
1237662474227024035,234.90761,37.727893,0
1237648722292441376,152.57833,0.65155572,1
1237654610682445945,204.17992,64.187694,0
1237661817635471487,195.91125,12.825906,1
1237666228591591567,312.93994,2.9781147,2
1237662637441351914,222.10877,12.470752,0
1237667143932969294,122.31331,17.499654,0
1237648721756291214,154.15276,0.22596864,0
1237648705653506201,189.53494,0.87951967,0
1237670596016472175,135.66092,13.626233,0
1237660670343905597,130.06744,7.3209309,1
1237661064415609118,148.16097,9.5062987,0
1237655498135699746,222.29219,-2.4579722,1
1237666213538103331,20.456006,25.646426,2
1237661950258380897,193.86811,12.581634,1
1237668705688944956,254.24534,11.957265,2
1237655498670866437,218.27056,-2.1894268,2
1237673451089494570,65.392277,6.336368,0
1237648722306072803,183.65844,0.74195923,0
1237657878078160989,121.02848,27.357455,0
1237657611801788430,174.58485,56.947999,0
1237658304354451660,166.98758,59.506963,2
1237654601031221271,160.72059,4.2447561,0
1237657612338462950,173.7184,57.385229,0
1237661065482207630,131.73405,7.7918941,1
1237655498132947239,215.89474,-2.6362185,1
1237657878077309552,119.40859,26.001447,0
1237661817635667983,196.36396,12.821655,0
1237661388143132881,218.82296,53.252417,0
1237661386535927882,228.48705,48.17003,0
1237661417137635522,208.66137,54.735895,0
1237651801769902259,147.50223,0.54138405,1
1237657611803099334,180.18651,57.392792,0
1237661949186474669,198.24291,11.664623,0
1237651800159748237,148.59859,-0.73222758,1
1237655742403248296,213.46843,5.4562903,0
1237654600492253309,155.98843,3.5663521,1
1237661387071488121,224.86395,50.134518,0
1237666275808510323,11.32967,25.451896,0
1237654601028534314,154.5791,4.0742638,2
1237654605858341129,150.33296,4.4806175,1
1237660669809131778,134.92231,7.8058525,1
1237668707298968184,253.41708,13.538013,2
1237648720681566484,151.95194,-0.47480104,1
1237651823781282115,211.83964,5.3358984,0
1237666091667095674,17.957518,25.857312,2
1237655498671325465,219.44898,-2.2146057,1
1237661065478406558,123.00646,6.2359293,1
1237654601026765134,150.6388,3.8013781,1
1237665442614215084,253.20081,12.661662,2
1237651066278903972,181.93603,64.921827,0
1237652900759601193,26.658814,-9.160281,2
1237648721780473897,209.36034,0.26176017,0
1237680070177390893,24.845547,23.583105,0
1237662530603253812,214.79614,13.60951,0
1237661950795186335,193.75446,13.019502,1
1237668706230011874,263.13222,8.117092,2
1237654670810743021,153.29872,0.44521656,1
1237651801234997481,152.10502,0.17591857,1
1237650796756664534,145.74324,0.46346691,1
1237654605860765720,155.80446,4.5940997,1
1237657874329043086,140.61199,40.586931,0
1237655108374626319,169.99279,59.145252,2
1237674649927811128,177.98774,-0.23685832,0
1237680310699425962,19.143582,31.48128,2
1237661063870808516,130.12817,6.3845759,1
1237661353241346186,173.05164,56.968816,0
1237648721218699441,152.50593,-0.19790651,1
1237650796219728040,145.46451,0.10700143,1
1237661816561205390,194.70238,12.091985,0
1237655498669818026,215.94814,-2.2481367,1
1237660670343512321,129.13505,7.1863796,1
1237666226980716845,311.83517,2.1570891,2
1237662498394275970,235.79719,38.011022,1
1237666215151403151,19.97112,31.974916,2
1237648721218568288,152.25091,-0.18335049,1
1237666214075367609,20.096947,26.634783,2
1237655498133340389,216.83211,-2.647487,1
1237648720154198024,173.54758,-0.92721156,0
1237648720698015783,189.49009,-0.47458569,0
1237666216222785708,18.117816,26.740019,2
1237670962164859388,41.961707,34.430548,1
1237678598606619344,312.55987,2.7132068,2
1237654604786892940,155.5765,3.8779256,1
1237648722292113673,151.82678,0.64926367,1
1237654669198885113,150.42838,-0.77465533,1
1237658493897146569,196.72857,10.831049,2
1237661950265917586,211.51367,11.566093,0
1237664285093266041,122.06419,5.9603483,1
1237651538186862597,236.45992,55.729506,0
1237651821636485319,217.87686,3.5348684,0
1237666215685652506,18.602822,26.021363,2
1237661068698911282,121.63724,6.1627541,1
1237674602680287415,214.46329,-1.7470686,1
1237650795146314155,146.27472,-0.77914713,0
1237671941408227436,226.46497,58.664709,0
1237661418212032661,211.58058,55.073364,0
1237658191610904825,126.02463,31.209817,0
1237680310163341417,21.033203,30.647715,2
1237650797293994195,146.77792,1.0396275,1
1237657773923434898,117.89784,25.554224,0
1237667782278906043,139.45141,15.89415,0
1237661064942584288,125.51899,6.2924094,1
1237667781201297698,131.04334,12.416017,0
1237661388677709884,210.9397,55.857924,0
1237678579295649959,9.492934,24.119943,0
1237654344401420292,212.97485,62.644673,0
1237674648853741754,177.19365,-1.0488879,0
1237661352704606264,173.64296,56.769638,0
1237678579295649963,9.501215,24.133606,0
1237654610682380349,204.02573,64.344726,0
1237661387077058944,239.40841,42.274466,0
1237661388151455928,241.68181,41.800938,0
1237674650998079680,169.97004,0.45442591,0
1237660670888902793,148.57726,10.561783,0
1237662498392375341,231.27851,40.535039,2
1237668573081502070,254.09398,12.097268,2
1237674602142761151,213.0112,-1.2739757,1
1237660669805920500,127.70878,6.4623947,1
1237666210876359065,313.60584,2.2349995,2
1237661068701532483,127.53069,7.3423553,1
1237655371441569796,213.73686,60.655137,0
1237654602100244765,149.89507,4.6200948,1
1237648722289819672,146.46299,0.63870908,1
1237654605326123031,160.92857,4.3659263,0
1237648702979834077,213.95763,-1.0951965,1
1237661949200302192,230.11982,8.4268732,0
1237674655827165418,217.35153,-2.251207,1
1237654669200326896,153.68962,-0.79365897,1
1237661068168856000,137.15549,9.0379692,0
1237654874824179729,188.59966,64.005112,0
1237657628432794404,121.26909,28.786559,0
1237648721216995497,148.67968,-0.02510088,1
1237674654753555104,217.11711,-3.163033,1
1237668705151812433,253.48044,11.69726,2
1237661851476426786,207.22821,43.052517,0
1237654880209272844,235.73956,3.1148053,0
1237658205598843086,228.6981,41.716603,1
1237661353243312248,181.36581,57.507069,0
1237658200196645337,124.6903,30.523732,0
1237650795145855144,145.16039,-0.6554685,1
1237662636913262953,242.06789,8.2080023,0
1237668704615006271,253.31398,11.295871,2
1237661950257856667,192.7426,12.630238,1
1237661950796104005,195.95162,13.045306,1
1237660669807427844,130.98995,7.0806741,0
1237662534361612688,240.5596,8.7714594,0
1237651822720123434,240.48328,2.9403377,0
1237661817097420940,193.21454,12.539457,2
1237674650998669326,171.35885,0.48370123,0
1237660670886084673,142.10368,9.703077,0
1237651823253193009,231.87949,3.8507055,0
1237658200733122873,123.80364,30.199862,0
1237657610731192428,187.94702,56.481137,0
1237661064404599634,123.01237,5.4474793,2
1237661417139404981,215.18202,53.368428,0
1237651250970034276,222.67467,59.32691,0
1237662473152233744,231.79391,38.363561,1
1237667783353106640,140.38596,16.88251,0
1237660669803692616,122.63965,5.6330773,0
1237658493870473489,135.02985,7.3407958,1
1237651823246115037,215.65799,4.813485,0
1237658608758882479,184.41856,65.780718,0
1237661066017767466,128.59218,7.68701,0
1237651801234997476,152.09942,0.10986991,1
1237648720693035175,178.16884,-0.50121262,0
1237658493870145876,134.22228,7.3321882,0
1237655691944591938,232.07276,-2.0301825,0
1237658192150069473,130.48922,34.842739,0
1237655123946963142,210.74475,3.3625924,0
1237655470213103890,236.56192,2.4396913,0
1237655693011779898,217.11825,-1.6821578,1
1237655106761523337,160.31292,56.442554,0
1237657877540242087,119.40861,25.4702,0
1237648722290278662,147.61928,0.74705046,1
1237654605858734525,151.15652,4.4546593,1
1237648721763696680,171.05806,0.26285782,0
1237661950258184350,193.50816,12.700633,1
1237654605859455122,152.87244,4.5345861,0
1237666245237276791,18.289156,24.594983,2
1237680315521957936,18.6548,31.996332,2
1237648703509233682,196.85706,-0.75713506,0
1237648720695591032,183.91874,-0.57602092,0
1237662200422924423,209.05225,12.314538,0
1237659161732907306,228.4716,47.75456,0
1237651800697733230,151.12187,-0.24097976,1
1237660612899962884,169.96655,8.818039,2
1237655107838214224,172.0445,58.993965,2
1237655499210359531,224.37331,-1.6944099,1
1237654602102341811,154.76289,4.7767402,1
